b_Price.ID,b_Price.post.mean,b_Price.post.sd,b_Performance_10.ID,b_Performance_10.post.mean,b_Performance_10.post.sd,b_Performance_50.ID,b_Performance_50.post.mean,b_Performance_50.post.sd,b_Emissions_40.ID,b_Emissions_40.post.mean,b_Emissions_40.post.sd,b_Emissions_90.ID,b_Emissions_90.post.mean,b_Emissions_90.post.sd
1,-0.116938080729578,0.124930727421722,1,0.227377884608637,0.0373691363361096,1,1.87703424955581,0.0682754252696262,1,0.953791990777622,0.940664739696995,1,-0.405491421054976,2.96835902230858
2,-5.66013400316487,15.4425184936058,2,0.22727666678644,0.037717676240694,2,1.8769718336443,0.0689537202914071,2,0.999951362228891,0.893490348323042,2,1.28369693648828,2.41001792630444
3,-5.82698965667523,18.6635495935403,3,0.226949544102308,0.0377213882148364,3,1.87790539875428,0.0685358375428452,3,1.08514685246047,0.857407533722142,3,1.1430186427823,2.4706673763348
4,-0.454142128656956,0.371922108359766,4,0.226908056032717,0.0378657167131673,4,1.87646618902765,0.0677829027689673,4,0.868530659096488,0.951602069356279,4,1.17311109602498,2.83603629939969
5,-0.627150360119598,0.482747445283689,5,0.226991225448042,0.0378098928913137,5,1.8740346236324,0.0683673971469769,5,1.17256130335324,0.924737707425877,5,-0.830145617836382,2.77614771515288
7,-3.15657116494355,8.86729609810943,7,0.226896101007107,0.038069354773426,7,1.87732870827333,0.067535089826713,7,0.938343621561794,0.94633950756465,7,-2.63410141559167,2.62929322353814
8,-0.124625738604795,0.125222785714468,8,0.226814681438933,0.0374064804136192,8,1.87693903247525,0.0686937683948204,8,0.809321494545067,0.951707793050883,8,0.149649635238487,3.00547431044026
9,-0.201816289098053,0.191019227252507,9,0.226829705955788,0.0375986890081038,9,1.87791473558304,0.0675949039343773,9,0.858859187038452,0.94986653619844,9,-0.284068298898425,2.96903246188745
10,-0.211934234014845,0.272449824586889,10,0.226775119793138,0.0376969637579943,10,1.87668343152119,0.0685580055876011,10,0.815244713968138,0.950975785607014,10,-0.263972971766947,2.95166258359584
12,-0.649464207266716,1.08426257446808,12,0.22696815205711,0.0378661150909532,12,1.87697382936226,0.0680687305601812,12,0.774912932398774,0.94645336285345,12,-0.680162482556018,2.88371278533953
13,-1.74481831866804,2.88454668036088,13,0.226986729105319,0.037627976182539,13,1.87631519460818,0.0683174599271291,13,0.445224458564457,0.955110410380452,13,0.125421528641049,3.02747054778913
15,-0.593672770434024,0.509770887686919,15,0.226296355033748,0.0372980273325378,15,1.87713403629872,0.0677446790462713,15,0.725524353526204,0.886211817037631,15,1.68416292390833,2.54213859099025
16,-7.173474547498,14.5201990377947,16,0.226424722949192,0.0364137948598149,16,1.8774546595101,0.0692393573898264,16,1.21242616289458,0.822572663742139,16,2.5750501834847,2.06954938254774
19,-0.43943986350209,0.458964308144172,19,0.226637286397159,0.0376415681057374,19,1.87769751936753,0.0683040835807805,19,0.664021370485062,0.952382992325801,19,1.43021108491189,2.79777538662911
20,-5.62405569393303,9.9067396372412,20,0.226757848942975,0.0382911282643004,20,1.87638451719012,0.0666933872072035,20,0.950140004172804,0.935980157338783,20,1.62669816454694,2.26999736843463
23,-5.88551905750717,19.4168228880616,23,0.226867377664598,0.0376671369365936,23,1.87679248772417,0.068401045563653,23,0.868978260598583,0.956539016303159,23,0.144300485594527,2.98596147900004
24,-0.766110888811353,0.98213910327639,24,0.226441535567857,0.0382648739872322,24,1.87723437614298,0.0680384137407962,24,0.468507024234272,0.981930252050466,24,0.958091637146285,2.69935362774679
26,-0.584784576699173,0.719870944797435,26,0.227410691955062,0.0381549488214945,26,1.87863281458195,0.0692531017541183,26,0.873661590661481,0.958558408794119,26,-1.88039333266583,3.14572358631878
27,-0.184855391076192,0.228201455446764,27,0.226911227603702,0.0372798892793038,27,1.87724779210242,0.0677186937143032,27,0.866906795615265,0.952609887144422,27,-0.618738258328066,3.00944962828709
28,-0.253188654178357,0.182683011608375,28,0.226961634768222,0.0374643232708629,28,1.87579154314582,0.0684984972174175,28,0.748306904505887,0.961673157891373,28,2.15944056619699,2.83665388107905
30,-0.12509023164057,0.127351911394271,30,0.226887930414862,0.0375908050951582,30,1.87606493310484,0.067993581153958,30,0.82591881059653,0.954250531461551,30,0.135063018695736,2.93712839883307
31,-1.44928298583496,3.50906765343133,31,0.227145232942239,0.0361081654483023,31,1.87619467289881,0.0681112930734112,31,0.182755144614267,1.10465021347047,31,2.0219739667667,2.51710256783258
32,-2.13181842508996,9.13677453215567,32,0.226968739008299,0.0375327161637218,32,1.87692963888608,0.0680020037085099,32,0.872655881230762,0.949354396834963,32,0.198061044175676,2.96755726782604
33,-0.140338425388432,0.143013520473571,33,0.227000737689881,0.0376918967608208,33,1.87666409873033,0.0677896323513914,33,0.861312715610798,0.952276655107726,33,0.0354022457524085,2.99914907293004
34,-1.11829948058306,1.04038133270387,34,0.226806498164242,0.0378063140086961,34,1.87751103101515,0.0678285475494678,34,0.963509427216955,0.931525846025185,34,0.150804554042654,3.0214028946945
35,-0.208084896114349,0.193150877295599,35,0.226987539524148,0.0375042078102246,35,1.877001794918,0.0683177957417453,35,0.897793061610267,0.946068567881157,35,0.129983657823884,3.00208034722911
39,-0.165687236543478,0.173083162240626,39,0.226916052658468,0.0376292244952674,39,1.87660491236861,0.0684321948150361,39,0.864143875878879,0.950673948547301,39,-0.0742826530404782,3.01371006035585
40,-0.452515385274011,0.511996846485535,40,0.226403194687762,0.0357979849186851,40,1.87919881579242,0.0661694810242738,40,0.878569115377153,0.957323803493151,40,-3.28064227248537,3.17477426317233
43,-6.76565605274267,41.9436764317611,43,0.226805036532446,0.0375086832862566,43,1.87720305378684,0.0683937251304695,43,1.07747005527432,0.882856882789571,43,1.17558227108521,2.5603453409918
44,-0.119212471206435,0.129035850697993,44,0.227072678985956,0.0376449832026046,44,1.87698570854114,0.0686782186958918,44,0.822234604064569,0.948153135603695,44,0.147312114883189,3.01733585427641
45,-0.273170678454707,0.333043032177605,45,0.226914250974138,0.0375335246700413,45,1.87667127856655,0.0681870402842732,45,0.859310757468955,0.951008722384521,45,-0.0700499026552974,2.98546840478426
47,-0.385870745942494,0.341851529548465,47,0.22650149164096,0.0378889718127392,47,1.87693827038339,0.0683288738475456,47,0.950997514796394,0.90723919719401,47,0.118464348775179,3.02930996745559
48,-1.32431981800922,4.08140793904378,48,0.226364780757558,0.0372557072510919,48,1.87772985424658,0.0666266315748021,48,0.534603111910516,0.964839512751129,48,1.08490566585378,2.72348567578556
49,-0.175706985282373,0.198554493906657,49,0.226863101416955,0.0376136148291094,49,1.87683522554458,0.0680240852908927,49,0.836040731580873,0.956354696664025,49,-0.267724285826659,3.02623971834147
50,-0.190359926833716,0.219802289992968,50,0.226731646444257,0.0374003018617796,50,1.87688191167179,0.0678322193199787,50,0.845257305356684,0.947421824984617,50,-0.134844140512088,2.98332926190991
51,-0.508658543513063,0.239159839500572,51,0.226918337646075,0.0368571324496462,51,1.87546045789353,0.0671324229514772,51,1.15670724016037,0.916456919001603,51,2.93766418502672,2.42184748611267
53,-0.257149317257335,0.200077150731897,53,0.226915453967248,0.0375313911916307,53,1.87608243385475,0.0683119391587056,53,1.07265163525031,0.941184821604332,53,-0.820033323044095,2.90051780660358
54,-0.210294604911847,0.183295323207015,54,0.227239592677329,0.0381429638993438,54,1.87642940623843,0.0690861653884643,54,1.01366992328444,0.944241396877975,54,1.74447427220578,2.82764748009372
55,-2.46468006376905,8.07834221014443,55,0.227033494351031,0.037630810560513,55,1.87696483844606,0.0680003691057016,55,0.884337437223971,0.950171654715033,55,0.152555928609667,3.02701828892762
57,-0.170649886800674,0.16805725228864,57,0.226999868836487,0.0376364910416433,57,1.87687080311635,0.0679482621190141,57,0.769145440236442,0.957776961457054,57,0.133737121298415,3.02843337360962
58,-0.08090387803869,0.0798886162288155,58,0.226930574408141,0.0374637128739271,58,1.87698933671164,0.0684017644165743,58,0.870361491090016,0.949519102227789,58,-0.042713841562282,2.9952583594155
61,-0.202104155288562,0.191026002172593,61,0.226933932767251,0.0374388655206295,61,1.87760090864181,0.0681043656609605,61,0.835195932511427,0.951105519833185,61,0.138927614199389,3.01051198031466
63,-0.119752937027554,0.12806532631699,63,0.227031409768847,0.037732817042708,63,1.87703105684749,0.0681175840931599,63,0.854457999837615,0.949105153744652,63,0.138624295164605,3.03572513989893
65,-3.68829175151275,11.3680562192058,65,0.22712624569512,0.0375902214326557,65,1.87705294485876,0.0686825054536083,65,0.967612324627061,0.915952729517846,65,0.961752903391154,2.60858853386991
68,-7.3941620603959,24.5764730331137,68,0.227630579814449,0.037707442761173,68,1.87707211168581,0.0681812797381931,68,0.864892837661636,0.940205925379744,68,1.63968106662248,2.3279301476353
69,-9.03966821075222,38.9773204110712,69,0.226959204495838,0.0373603371579719,69,1.87724656017793,0.0683218719524978,69,0.930535936678376,0.928378750432917,69,0.152611417717712,3.04054396997316
70,-0.153139012357858,0.148031121221061,70,0.22706535827182,0.037456659325708,70,1.876765215373,0.0682049861017622,70,0.855264755683248,0.954835163213212,70,0.147161250193702,3.02870825831922
71,-3.50215056363927,11.1249169755501,71,0.227179668892104,0.0376995417891426,71,1.87714119281568,0.0674670489212568,71,1.00574778165296,0.903810389707882,71,1.47976139202339,2.5675849301605
73,-0.169936913567544,0.179600296939237,73,0.226883968517071,0.037688033322426,73,1.87645302223913,0.0678646694436265,73,0.862223269492159,0.950406168644483,73,0.14859017099111,3.02983270152479
74,-6.69052955394564,14.6007019878675,74,0.226964652988866,0.0372593763198455,74,1.87767305964424,0.0675634951737706,74,0.956325295570511,0.932817345165825,74,1.64706033727566,2.30737654865236
76,-0.212969172293228,0.252040655356303,76,0.22704694897816,0.0374531626560954,76,1.87695557524401,0.0680313755880711,76,0.814825930711183,0.954655640214696,76,-0.134542409980454,2.98347010945734
78,-0.123160151631117,0.1268638426496,78,0.226882920768264,0.0374816267086267,78,1.87684284673168,0.0682351175496788,78,0.858104504895856,0.949569378322223,78,-0.0655534710558894,2.98827625929507
79,-2.4852968509345,7.38972894221473,79,0.227119160847037,0.0377419616289474,79,1.87692049789601,0.0686248728185634,79,0.881791326481223,0.946386524296317,79,1.31774047770437,2.6322164556641
81,-3.92577467223284,13.3803700309481,81,0.227099238320587,0.036904567493552,81,1.87684061514476,0.068493285488601,81,0.906734678157359,0.947704124634368,81,0.962883876353248,2.64258511264867
82,-0.51868047792495,0.354193967225029,82,0.226903422558556,0.0377985857436539,82,1.87841618755614,0.0689952223465878,82,0.859948671122172,0.943102681315521,82,-1.288532618605,2.86120418390998
83,-0.187339701874942,0.257776725783598,83,0.226606692114642,0.0374801244902945,83,1.87692885457035,0.0683335283986439,83,0.801787428828447,0.948986001502461,83,-0.698997594516189,2.96082653613199
85,-0.117466513649557,0.110294999609013,85,0.227189894314607,0.0373075347958526,85,1.874696476932,0.0678630574853967,85,0.873794199878327,0.948358359030726,85,1.84550796330988,3.07160862604728
86,-4.38345727103299,12.6278511573615,86,0.226774749934679,0.0373474146479996,86,1.87733962334374,0.0680320700342379,86,0.878111610289851,0.946163330445258,86,1.26977139476405,2.47614814566956
88,-2.25756059473705,6.81332688927792,88,0.227329636322612,0.037934904629608,88,1.87629903089599,0.0689039294745753,88,1.06610070063076,0.91483786017013,88,-0.912731455153811,2.60233947348984
89,-2.976208838239,4.44716249900878,89,0.227521647060106,0.0370626796233107,89,1.87467609642575,0.0678466445547062,89,0.561261151203393,0.875223231790213,89,1.80027381791901,2.32524939230281
90,-2.42446630306089,2.8745548215381,90,0.225985571820782,0.0362386080809741,90,1.87478898717553,0.0654024117275557,90,1.35003306955863,0.867787533956714,90,-4.07596903299272,2.66959140614967
94,-4.2915813897382,10.2156339386092,94,0.227234740863901,0.0376842498517764,94,1.87693496878297,0.0686090253895646,94,0.866932798379092,0.956253527852932,94,1.92576929622711,2.4478337938358
95,-0.177358699994687,0.240965497987022,95,0.226882870446642,0.0375228364219995,95,1.87656604951429,0.0682384230291904,95,0.820946955885412,0.954976027453708,95,-0.507932677300396,3.03312310792591
96,-0.195033173826027,0.194078155931803,96,0.226970758162376,0.0377407353414702,96,1.8774971334677,0.0677873090332466,96,0.845104475383543,0.947005427392871,96,-0.189425857170289,2.99421804672173
97,-1.14830288104071,3.23445561665507,97,0.227044877602438,0.0374882821849155,97,1.87703149902962,0.068091034933054,97,0.858192651753986,0.949394032535389,97,0.0833250789404259,3.01758559240802
98,-0.335845331783658,0.287288535970504,98,0.226591492698716,0.0372855768874805,98,1.87637056115777,0.0685088778060809,98,0.99251251981012,0.942626125634664,98,1.25397962909519,2.88683980838134
99,-6.73713717083623,15.6313339893311,99,0.226917905091558,0.0371204879760753,99,1.87685996061331,0.0679485422197986,99,1.17427322082661,0.846329295625635,99,0.648643822851775,2.73029010718555
100,-6.92267995364645,44.3622124614615,100,0.227057256782323,0.0376972293514579,100,1.87792582833113,0.0683925558038925,100,0.866736526228371,0.940410055485383,100,1.47331913963702,2.33657238301918
102,-8.2305528502074,18.5803466579092,102,0.227422349058324,0.0372923896223298,102,1.87716316648288,0.0680358373837723,102,0.880011533147231,0.958237919963837,102,0.611924449924813,2.674501306634
103,-1.26801913597975,1.23951338287293,103,0.225811615655167,0.0379439229978739,103,1.87888124828003,0.066116889949492,103,0.54274286019309,0.952067298794882,103,1.92900561388964,2.43107757036826
104,-0.65998131167487,0.508303482878659,104,0.227203733071552,0.0376871437620969,104,1.87625295025862,0.0676580804014554,104,1.10191769744821,0.932269610780965,104,-2.26487015394113,2.60995875464981
105,-0.115526275839406,0.0996034718005475,105,0.226685047618142,0.0373628262680794,105,1.87713227054616,0.068161329712571,105,0.790249447323672,0.950969777550645,105,1.18826652082854,2.96767847645481
106,-6.79931888939072,15.2976547921804,106,0.227378035780707,0.0365434205679806,106,1.87770114777145,0.0691679541813039,106,1.06266755722091,0.867929142546029,106,1.40512868272496,2.38504674214656
107,-0.411253754204605,0.347824906531498,107,0.226923791459872,0.0375497391255453,107,1.87793471688769,0.0679613684148152,107,0.869880365391866,0.956728337089523,107,0.136677337906628,3.04257823668044
109,-5.65474531399717,18.7759260078908,109,0.227115716840035,0.0376453505400371,109,1.87682394339012,0.0678311315476211,109,1.07040135091279,0.86527902698988,109,0.158121286514825,3.01483555485373
111,-0.0851719726572938,0.0830298138758295,111,0.227002567547583,0.0374519524153975,111,1.8767077459183,0.0676434972475277,111,0.822180552672421,0.9503486186867,111,0.135485101787587,3.01204416413088
112,-0.25748640339046,0.374790978850386,112,0.22689719640816,0.037687079805873,112,1.87695870163414,0.0681823607622822,112,0.800950307934661,0.949489326324871,112,-0.368277738055405,2.94147311309692
113,-3.81179666445232,8.86631986925482,113,0.226585741364505,0.0361002843487284,113,1.8753678038772,0.0679025416803299,113,0.975687015383197,0.938005745153407,113,-2.86444889531701,2.41941853943401
114,-0.104562679679824,0.108978501304537,114,0.226923513382138,0.0373645390113368,114,1.8768219676647,0.0677090245312976,114,0.82929485567192,0.944107731744046,114,0.415235673162063,2.97527318255672
115,-0.231999923303488,0.202298301626663,115,0.226958519592874,0.0374801516029608,115,1.87697156339133,0.0684474284559221,115,0.871364636542321,0.951412519831536,115,0.149120742350292,2.98639884001151
116,-0.0713379252631941,0.068841370851147,116,0.226874856896107,0.0378551884069952,116,1.87694281440597,0.068467423497789,116,0.840564544183141,0.951453368828382,116,-0.122461618485687,2.97732035115779
117,-0.895800125928944,1.16323408240287,117,0.226284602093198,0.0377824463984514,117,1.8769443659746,0.067346709507473,117,0.793390844191679,0.948192178644869,117,-0.531665196140869,2.79432266773378
118,-0.490602414685164,0.562986636711086,118,0.226997572994239,0.0374614431691208,118,1.87699503108146,0.0678656684190193,118,0.871472174134513,0.955572891882142,118,-0.568049089712791,2.92365094893617
120,-0.937184391306385,1.33592027262386,120,0.226790357402576,0.0375739595848212,120,1.87691140651941,0.0679447909856537,120,0.642919533009512,0.972915863873128,120,0.148480648142102,3.02396645729006
121,-0.250983459134895,0.229114789585887,121,0.226820217278057,0.0377432735517607,121,1.87696922851384,0.0677658136045807,121,0.817687807026053,0.942796358605453,121,-0.695111161148645,3.00250875391153
122,-0.391768882351189,0.450842381989753,122,0.227197918770528,0.0372697912534784,122,1.87706046771657,0.0683236995121383,122,0.663937753517323,0.976371373220718,122,0.140048772520669,3.03194214169179
124,-6.75197122152575,17.9329573251718,124,0.227177070735511,0.037595885863945,124,1.8766475741727,0.0674054661179725,124,1.05608742943455,0.886140512382883,124,1.57288699016905,2.27616866531837
125,-2.22209230914205,4.05429525030638,125,0.227446571856023,0.03703613818322,125,1.8770947081742,0.0685413033279678,125,0.416581952814164,0.923558419807215,125,0.872551670330581,2.61777564504928
126,-0.129744594255139,0.115994208113006,126,0.227013800656696,0.0378569950066722,126,1.87618221675905,0.068031978026967,126,0.799039002001173,0.952808934014647,126,0.768792456815818,2.98100486233527
127,-0.308719175592865,0.187438325932491,127,0.227143606531818,0.0371598024295167,127,1.87678180977043,0.0677985607913331,127,0.868901738829723,0.94892246360678,127,2.13703814203722,2.73074035925697
129,-6.66766792118405,16.7597509048002,129,0.226907714024832,0.0379046599343212,129,1.87767958209217,0.0688714852612383,129,0.878282540486923,0.950151299199011,129,1.26016357384559,2.35459287401542
130,-0.208370184602998,0.206852319114059,130,0.226886947805747,0.0376289969155685,130,1.87678265715133,0.0684800437518169,130,0.987778580505596,0.948550617487192,130,-0.163427310005361,2.95673451530298
131,-0.119762163340539,0.112315163318072,131,0.226946747827565,0.0374974191341006,131,1.87672803587584,0.0686617804779897,131,0.81789845890604,0.954704806236375,131,0.139193338697905,3.00535066783874
133,-6.0931722207602,9.01173476361567,133,0.228659935793351,0.0381814708758126,133,1.87756367478293,0.069504119779532,133,0.873815512758666,0.941722993355019,133,-1.91979684801281,2.17288010067109
136,-0.202825990437792,0.191503020450343,136,0.226832496230773,0.0380342764679964,136,1.87617249818611,0.0680692382378813,136,0.810418180769279,0.943516148096263,136,1.20375100827922,2.92780213669633
137,-0.140298959272944,0.146095124854092,137,0.22690164785909,0.0377444122667173,137,1.87706950267549,0.0679458970031363,137,0.854215038527357,0.948891830378311,137,0.0209116500806983,2.9922130250589
138,-0.0978761770174741,0.112035524438658,138,0.226889102595512,0.0372123877609816,138,1.87674221680617,0.0681096278002188,138,0.847745040063923,0.950755737774202,138,-0.42386698827675,3.02163114460158
140,-0.207262320733355,0.257290348854602,140,0.226794119323279,0.0376492393738434,140,1.87670954242629,0.0680764281635572,140,0.834860571703516,0.946076386488713,140,-0.217129368162278,2.97077320830741
141,-10.3570477370758,29.1558589629473,141,0.226734153600798,0.0376683731259547,141,1.87745757269588,0.0678754412417626,141,0.924846542653094,0.93126864200463,141,0.144071456664215,3.02408715632078
142,-1.03729761129708,2.08451353215146,142,0.226770955907798,0.037991342560987,142,1.87779201633771,0.0680176976462258,142,0.659597533068126,0.953510707195411,142,-0.98348569807913,2.66529838100367
144,-3.59762565885295,10.7000058935663,144,0.226922080319935,0.0377950386156858,144,1.87706581037538,0.0684117284619584,144,0.872424069333164,0.950978388628914,144,0.501266294966968,2.80053025340244
145,-0.203506635245796,0.170217074024049,145,0.227115089813017,0.0379637489698035,145,1.87694344387785,0.0683293929772704,145,0.839244494084735,0.949433075520962,145,-0.31543219295461,2.97472493853232
146,-2.12152328940696,11.6073826719988,146,0.226879137104399,0.0376064669522594,146,1.87732917880688,0.0681218303475491,146,0.872107619535534,0.951031772436268,146,0.143076412432229,3.02660442112564
148,-1.69151703634882,3.44374986625243,148,0.226639133320573,0.0379793073750877,148,1.87621388653057,0.0673242908566045,148,0.431822639490584,1.00911884531441,148,0.122144057992921,3.03607679627908
149,-0.243038761206974,0.262919577704098,149,0.226876582598438,0.0374916869304386,149,1.87520677669667,0.0691122372950061,149,0.979021071209224,0.941493245504011,149,-1.27588615732529,2.98436264122996
152,-0.591184068481774,1.85951210954135,152,0.226505477318537,0.0373537805800974,152,1.87695181883317,0.0681224525332221,152,0.899399038146644,0.954132940006554,152,-1.17676139913366,3.235739556334
153,-0.20296591237122,0.196451046340478,153,0.226701703839254,0.0381603800207267,153,1.87652210153194,0.0676720614723169,153,0.820668489437719,0.941854289189039,153,-0.808096938349955,3.02007458024066
154,-6.18542301187563,16.9928885774284,154,0.227054197277644,0.0377298539028178,154,1.87699765008326,0.0684513726212749,154,0.950386927112979,0.927326389252597,154,0.672358598086239,2.66387335620363
155,-1.52565632183614,3.43443827769781,155,0.226928647289234,0.0378953154431205,155,1.87702631365806,0.0676871210220156,155,0.631219915682152,0.949121818869523,155,0.137546923856749,3.03458190720768
157,-0.194119122464396,0.258911259612433,157,0.226934028345609,0.0374462148206935,157,1.8765334657728,0.0681652690762428,157,0.830251158772238,0.953412950860723,157,-0.403141891208227,3.00582383267211
160,-0.141206980190315,0.148887476772116,160,0.226764902205863,0.0378074207661775,160,1.87648919253237,0.068172397808201,160,0.963621145214826,0.94881489483651,160,0.139194124919257,3.0687713545203
161,-0.140233648802747,0.157100590314172,161,0.226950638515131,0.0376745296602369,161,1.87680541798917,0.068078029259947,161,0.869340397606928,0.951317181951264,161,-0.0840955124250533,2.98290905047828
163,-1.23526326724907,1.56296228630354,163,0.227460617348087,0.0375919912849578,163,1.8770172646957,0.0675337653938995,163,0.720643481237683,0.9311795720046,163,-1.60463701543299,2.50749424091042
164,-4.98074650000806,10.1421803164631,164,0.227002120185149,0.0376522531180403,164,1.87701784606701,0.0690397139702756,164,0.924370201958694,0.922666938532945,164,2.33631730649968,2.13185981212732
165,-0.830434681362544,0.502096694408222,165,0.226509688120836,0.0364552295641196,165,1.87723002870901,0.0680286195672132,165,1.50302163269864,0.882283825464177,165,1.04360941472058,2.66218279693057
166,-0.247479120645256,0.206055534070273,166,0.226690353770915,0.0374557385299488,166,1.87667620311729,0.0686897481845393,166,0.797746746220279,0.944810937944181,166,-0.783335078288212,2.9725101212559
167,-7.50162719483393,18.9730121236079,167,0.227233031722445,0.0376918501451948,167,1.87660415513639,0.0676769530107401,167,0.871976509173302,0.951697501727474,167,0.148143023742447,3.00397327258841
168,-0.23752509252242,0.215690979147585,168,0.226982697230321,0.0378049059962934,168,1.8771370417152,0.0679594868337246,168,1.00184978510477,0.941057252364181,168,0.146843311677608,3.02604626225766
169,-0.130810092995527,0.146694252715085,169,0.226821818271007,0.0377411269316326,169,1.87693183345946,0.0685083938294591,169,0.847109502985482,0.953305614126297,169,-0.397512357995632,2.97503474256028
